ID,Recommend ID,Score,UserNameFrom,UserAgeFrom,UserNameTo,UserAgeTo
49,52,0.792,Kelly Holmes,18,Monica Davis,24
49,115,0.792,Kelly Holmes,18,Scott Tran MD,21
49,205,0.792,Kelly Holmes,18,Kelly Miller,24
49,1,0.171,Kelly Holmes,18,John Morris,25
49,2,0.171,Kelly Holmes,18,Christine Hart,18
49,3,0.171,Kelly Holmes,18,Catherine Alvarez,21
49,4,0.171,Kelly Holmes,18,Joshua Benjamin,19
49,5,0.171,Kelly Holmes,18,Brandon Herman,23
49,6,0.171,Kelly Holmes,18,Mark Mitchell,22
49,7,0.171,Kelly Holmes,18,Hannah Johnson,20
50,271,2.506,Jacqueline Taylor,20,Katherine Allen,22
50,98,2.116,Jacqueline Taylor,20,Eric Gonzales,20
50,56,2.082,Jacqueline Taylor,20,Heidi Morales,21
50,285,1.882,Jacqueline Taylor,20,Gerald Davis,21
50,25,1.839,Jacqueline Taylor,20,Sean Middleton,19
50,9,1.805,Jacqueline Taylor,20,Danielle Parks,24
50,313,1.756,Jacqueline Taylor,20,Cassandra Rogers,24
50,26,1.748,Jacqueline Taylor,20,Brenda Rose,22
50,67,1.748,Jacqueline Taylor,20,Emily Jones,25
50,200,1.748,Jacqueline Taylor,20,Jose Ortiz,24
51,304,0.88,Carlos Bradley,23,Frank Crane,20
51,224,0.797,Carlos Bradley,23,Lauren Long,22
51,236,0.797,Carlos Bradley,23,Miranda May,23
51,276,0.797,Carlos Bradley,23,Paul West,21
51,21,0.726,Carlos Bradley,23,Carlos Lee,21
51,67,0.726,Carlos Bradley,23,Emily Jones,25
51,122,0.726,Carlos Bradley,23,Mary Larson,22
51,200,0.726,Carlos Bradley,23,Jose Ortiz,24
51,252,0.726,Carlos Bradley,23,Elizabeth Myers,21
51,277,0.726,Carlos Bradley,23,Phillip Reynolds,18
52,49,0.792,Dominic Martin,19,Monica Davis,24
52,115,0.792,Dominic Martin,19,Scott Tran MD,21
52,205,0.792,Dominic Martin,19,Kelly Miller,24
52,1,0.171,Dominic Martin,19,John Morris,25
52,2,0.171,Dominic Martin,19,Christine Hart,18
52,3,0.171,Dominic Martin,19,Catherine Alvarez,21
52,4,0.171,Dominic Martin,19,Joshua Benjamin,19
52,5,0.171,Dominic Martin,19,Brandon Herman,23
52,6,0.171,Dominic Martin,19,Mark Mitchell,22
52,7,0.171,Dominic Martin,19,Hannah Johnson,20
53,80,5.672,Joshua Austin,22,Rhonda Carter,20
53,187,4.496,Joshua Austin,22,Bryan Allen,21
53,57,3.047,Joshua Austin,22,Bruce Thompson,24
53,119,2.357,Joshua Austin,22,Kimberly Dunn,22
53,277,2.205,Joshua Austin,22,Phillip Reynolds,18
53,329,2.084,Joshua Austin,22,Gregory Smith,20
53,158,2.076,Joshua Austin,22,Sheena Blackburn,25
53,285,2.016,Joshua Austin,22,Gerald Davis,21
53,236,1.941,Joshua Austin,22,Miranda May,23
53,67,1.91,Joshua Austin,22,Emily Jones,25
54,322,1.433,Jessica Hughes,23,Angelica Johnson,25
54,315,1.386,Jessica Hughes,23,Paul West,21
54,324,1.329,Jessica Hughes,23,Amy Marquez,25
54,332,1.322,Jessica Hughes,23,Kelly Miller,24
54,88,1.139,Jessica Hughes,23,Michelle Bates,25
54,299,1.139,Jessica Hughes,23,Mrs. Sheri Thompson DDS,21
54,130,1.08,Jessica Hughes,23,Rachel Cain,23
54,280,1.06,Jessica Hughes,23,Dorothy Rivera,25
54,199,1.014,Jessica Hughes,23,Micheal Jarvis,24
54,203,1.014,Jessica Hughes,23,Heather Craig,22
55,98,4.003,Michael White,22,Eric Gonzales,20
55,271,3.964,Michael White,22,Katherine Allen,22
55,142,3.728,Michael White,22,Brittany Hess,22
55,25,3.689,Michael White,22,Sean Middleton,19
55,322,3.689,Michael White,22,Angelica Johnson,25
55,188,3.442,Michael White,22,Micheal Jarvis,24
55,285,3.436,Michael White,22,Gerald Davis,21
55,119,3.411,Michael White,22,Kimberly Dunn,22
55,325,3.396,Michael White,22,Marcus Pennington,24
55,113,3.156,Michael White,22,Lisa Mills,25
56,280,8.119,John Ramirez,24,Dorothy Rivera,25
56,236,6.719,John Ramirez,24,Miranda May,23
56,224,5.808,John Ramirez,24,Lauren Long,22
56,158,4.939,John Ramirez,24,Sheena Blackburn,25
56,324,4.638,John Ramirez,24,Amy Marquez,25
56,123,4.423,John Ramirez,24,Andrew Ross,18
56,308,4.354,John Ramirez,24,Paul West,21
56,248,4.124,John Ramirez,24,Raymond Ross,20
56,329,3.48,John Ramirez,24,Gregory Smith,20
56,148,3.354,John Ramirez,24,Ryan George,23
57,94,3.098,Danielle Hall,24,Michael Hart,18
57,180,3.093,Danielle Hall,24,Kristina Moon,25
57,53,3.047,Danielle Hall,24,Jessica Hughes,23
57,101,2.769,Danielle Hall,24,Jennifer Graham,24
57,194,2.769,Danielle Hall,24,Michael Arnold,24
57,266,2.769,Danielle Hall,24,Robert Page,24
57,299,2.769,Danielle Hall,24,Mrs. Sheri Thompson DDS,21
57,330,2.732,Danielle Hall,24,Alison Collins,18
57,187,2.446,Danielle Hall,24,Bryan Allen,21
57,254,2.089,Danielle Hall,24,Mark Kennedy,23
58,1171,1.239,Jennifer Stone,19,Jessica Williams,22
58,119,1.053,Jennifer Stone,19,Kimberly Dunn,22
58,81,0.729,Jennifer Stone,19,Sara Jones,22
58,100,0.729,Jennifer Stone,19,Lisa Mills,25
58,329,0.729,Jennifer Stone,19,Gregory Smith,20
58,2718,0.496,Jennifer Stone,19,Rebecca Martinez,23
58,2735,0.496,Jennifer Stone,19,Robert Green,20
58,2747,0.496,Jennifer Stone,19,Lee Rice,20
58,2847,0.496,Jennifer Stone,19,Zachary Lee,19
58,2894,0.496,Jennifer Stone,19,Susan Williams,19
59,199,4.454,Heidi Morales,21,Micheal Jarvis,24
59,313,4.19,Heidi Morales,21,Cassandra Rogers,24
59,265,3.907,Heidi Morales,21,Andre Stokes,19
59,170,3.786,Heidi Morales,21,Ryan George,23
59,223,3.573,Heidi Morales,21,Terry Nguyen,25
59,67,3.572,Heidi Morales,21,Emily Jones,25
59,277,3.283,Heidi Morales,21,Phillip Reynolds,18
59,304,3.029,Heidi Morales,21,Frank Crane,20
59,119,3.029,Heidi Morales,21,Kimberly Dunn,22
59,26,2.999,Heidi Morales,21,Brenda Rose,22
60,26,2.006,Austin Benjamin,20,Brenda Rose,22
60,113,1.772,Austin Benjamin,20,Lisa Mills,25
60,315,1.761,Austin Benjamin,20,Paul West,21
60,25,1.729,Austin Benjamin,20,Sean Middleton,19
60,232,1.729,Austin Benjamin,20,Terry Nguyen,25
60,67,1.727,Austin Benjamin,20,Emily Jones,25
60,252,1.695,Austin Benjamin,20,Elizabeth Myers,21
60,271,1.695,Austin Benjamin,20,Katherine Allen,22
60,98,1.461,Austin Benjamin,20,Eric Gonzales,20
60,109,1.45,Austin Benjamin,20,Jacqueline Perry,24
61,8,0.792,Adam Harrison,22,Christopher Powell,24
61,91,0.792,Adam Harrison,22,Melissa Pacheco,24
61,259,0.792,Adam Harrison,22,Kevin Rodriguez,19
61,51,0.524,Adam Harrison,22,Dustin Duran,19
61,83,0.524,Adam Harrison,22,Brian Thompson,24
61,99,0.524,Adam Harrison,22,Jennifer Smith,21
61,116,0.524,Adam Harrison,22,Bryan Ellison II,23
61,124,0.524,Adam Harrison,22,Dennis Gaines,24
61,144,0.524,Adam Harrison,22,Kathleen Garcia,18
61,155,0.524,Adam Harrison,22,Dennis Gaines,24
62,271,6.292,Jon Foster,20,Katherine Allen,22
62,9,4.92,Jon Foster,20,Danielle Parks,24
62,25,4.735,Jon Foster,20,Sean Middleton,19
62,203,4.436,Jon Foster,20,Heather Craig,22
62,252,4.31,Jon Foster,20,Elizabeth Myers,21
62,188,4.252,Jon Foster,20,Micheal Jarvis,24
62,304,4.204,Jon Foster,20,Frank Crane,20
62,21,4.048,Jon Foster,20,Carlos Lee,21
62,315,3.887,Jon Foster,20,Paul West,21
62,277,3.829,Jon Foster,20,Phillip Reynolds,18
63,13,1.469,Sheri Sandoval,20,Danielle Parks,24
63,67,1.469,Sheri Sandoval,20,Emily Jones,25
63,98,1.469,Sheri Sandoval,20,Eric Gonzales,20
63,113,1.469,Sheri Sandoval,20,Lisa Mills,25
63,118,1.469,Sheri Sandoval,20,Catherine Salinas,24
63,119,1.469,Sheri Sandoval,20,Kimberly Dunn,22
63,172,1.469,Sheri Sandoval,20,David Nelson,23
63,199,1.469,Sheri Sandoval,20,Micheal Jarvis,24
63,203,1.469,Sheri Sandoval,20,Heather Craig,22
63,211,1.469,Sheri Sandoval,20,Brandon Phillips,23
64,324,1.311,Joshua Smith,20,Amy Marquez,25
64,163,1.285,Joshua Smith,20,Crystal Bailey,18
64,269,0.868,Joshua Smith,20,Amy Marquez,25
64,323,0.868,Joshua Smith,20,Gregory Smith,20
64,128,0.83,Joshua Smith,20,Peter Burton,24
64,329,0.83,Joshua Smith,20,Gregory Smith,20
64,58,0.494,Joshua Smith,20,Matthew Martin,22
64,107,0.494,Joshua Smith,20,Kelsey Aguilar,22
64,1,0.413,Joshua Smith,20,John Morris,25
64,9,0.413,Joshua Smith,20,Danielle Parks,24
65,271,2.723,Colton Duran,24,Katherine Allen,22
65,313,2.48,Colton Duran,24,Cassandra Rogers,24
65,199,2.413,Colton Duran,24,Micheal Jarvis,24
65,119,2.358,Colton Duran,24,Kimberly Dunn,22
65,56,2.333,Colton Duran,24,Heidi Morales,21
65,67,2.333,Colton Duran,24,Emily Jones,25
65,322,2.121,Colton Duran,24,Angelica Johnson,25
65,98,2.023,Colton Duran,24,Eric Gonzales,20
65,325,2.023,Colton Duran,24,Marcus Pennington,24
65,109,1.929,Colton Duran,24,Jacqueline Perry,24
66,277,3.822,Kevin Davis,22,Phillip Reynolds,18
66,203,3.583,Kevin Davis,22,Heather Craig,22
66,188,3.168,Kevin Davis,22,Micheal Jarvis,24
66,200,3.168,Kevin Davis,22,Jose Ortiz,24
66,169,2.919,Kevin Davis,22,Karen Howard,24
66,322,2.912,Kevin Davis,22,Angelica Johnson,25
66,170,2.897,Kevin Davis,22,Ryan George,23
66,271,2.868,Kevin Davis,22,Katherine Allen,22
66,161,2.666,Kevin Davis,22,David Nelson,23
66,285,2.628,Kevin Davis,22,Gerald Davis,21
67,172,7.554,Tiffany Allen,21,David Nelson,23
67,291,6.777,Tiffany Allen,21,Robert Dean,24
67,211,5.794,Tiffany Allen,21,Brandon Phillips,23
67,232,4.882,Tiffany Allen,21,Terry Nguyen,25
67,238,4.795,Tiffany Allen,21,Terry Nguyen,25
67,276,3.763,Tiffany Allen,21,Paul West,21
67,132,3.662,Tiffany Allen,21,Catherine Salinas,24
67,148,3.654,Tiffany Allen,21,Ryan George,23
67,331,3.596,Tiffany Allen,21,Gregory Smith,20
67,59,3.572,Tiffany Allen,21,Paige Walsh,25
68,278,2.537,Chelsea Montoya,21,Kelly Miller,24
68,102,2.311,Chelsea Montoya,21,Audrey Schmidt,25
68,131,2.184,Chelsea Montoya,21,Stephanie Robbins,19
68,86,1.745,Chelsea Montoya,21,Audrey Schmidt,25
68,46,1.343,Chelsea Montoya,21,Stephanie Robbins,19
68,23,1.283,Chelsea Montoya,21,Carlos Bradley,23
68,321,0.926,Chelsea Montoya,21,Kelly Miller,24
68,19,0.893,Chelsea Montoya,21,Debra Russell,24
68,35,0.573,Chelsea Montoya,21,Stephanie Robbins,19
68,277,0.524,Chelsea Montoya,21,Phillip Reynolds,18
69,21,2.799,Emily Jones,25,Carlos Lee,21
69,280,2.799,Emily Jones,25,Dorothy Rivera,25
69,315,2.194,Emily Jones,25,Paul West,21
69,277,2.12,Emily Jones,25,Phillip Reynolds,18
69,141,2.018,Emily Jones,25,Randall Alvarado,23
69,200,2.018,Emily Jones,25,Jose Ortiz,24
69,257,1.919,Emily Jones,25,Heather Bolton,24
69,119,1.871,Emily Jones,25,Kimberly Dunn,22
69,169,1.802,Emily Jones,25,Karen Howard,24
69,272,1.791,Emily Jones,25,Sarah Wade,20
70,23,0.626,Jeffrey Frank,20,Carlos Bradley,23
70,41,0.626,Jeffrey Frank,20,Elizabeth Henry,20
70,71,0.626,Jeffrey Frank,20,Michael White,23
70,97,0.626,Jeffrey Frank,20,Carol Price,18
70,214,0.626,Jeffrey Frank,20,Michael White,23
70,253,0.626,Jeffrey Frank,20,Kelly Miller,24
70,307,0.626,Jeffrey Frank,20,Kelly Miller,24
70,1,0.171,Jeffrey Frank,20,John Morris,25
70,2,0.171,Jeffrey Frank,20,Christine Hart,18
70,3,0.171,Jeffrey Frank,20,Catherine Alvarez,21
71,40,0.892,John Wolf,19,John Ramirez,24
71,23,0.626,John Wolf,19,Carlos Bradley,23
71,41,0.626,John Wolf,19,Elizabeth Henry,20
71,70,0.626,John Wolf,19,Michael White,23
71,97,0.626,John Wolf,19,Carol Price,18
71,214,0.626,John Wolf,19,Michael White,23
71,253,0.626,John Wolf,19,Kelly Miller,24
71,1,0.171,John Wolf,19,John Morris,25
71,2,0.171,John Wolf,19,Christine Hart,18
71,3,0.171,John Wolf,19,Catherine Alvarez,21
72,280,4.151,David Jackson,21,Dorothy Rivera,25
72,304,4.054,David Jackson,21,Frank Crane,20
72,277,4.024,David Jackson,21,Phillip Reynolds,18
72,21,3.918,David Jackson,21,Carlos Lee,21
72,188,3.9,David Jackson,21,Micheal Jarvis,24
72,122,3.815,David Jackson,21,Mary Larson,22
72,98,3.712,David Jackson,21,Eric Gonzales,20
72,119,3.503,David Jackson,21,Kimberly Dunn,22
72,322,3.446,David Jackson,21,Angelica Johnson,25
72,203,3.405,David Jackson,21,Heather Craig,22
73,322,2.645,Zachary Morris,24,Angelica Johnson,25
73,53,1.876,Zachary Morris,24,Jessica Hughes,23
73,236,1.447,Zachary Morris,24,Miranda May,23
73,56,1.428,Zachary Morris,24,Heidi Morales,21
73,119,1.417,Zachary Morris,24,Kimberly Dunn,22
73,271,1.417,Zachary Morris,24,Katherine Allen,22
73,346,1.218,Zachary Morris,24,Kelly Miller,24
73,80,1.162,Zachary Morris,24,Rhonda Carter,20
73,186,1.075,Zachary Morris,24,Laura Friedman,18
73,203,1.064,Zachary Morris,24,Heather Craig,22
74,1,0.171,Joshua Martinez,25,John Morris,25
74,2,0.171,Joshua Martinez,25,Christine Hart,18
74,3,0.171,Joshua Martinez,25,Catherine Alvarez,21
74,4,0.171,Joshua Martinez,25,Joshua Benjamin,19
74,5,0.171,Joshua Martinez,25,Brandon Herman,23
74,6,0.171,Joshua Martinez,25,Mark Mitchell,22
74,7,0.171,Joshua Martinez,25,Hannah Johnson,20
74,8,0.171,Joshua Martinez,25,Christopher Powell,24
74,9,0.171,Joshua Martinez,25,Danielle Parks,24
74,10,0.171,Joshua Martinez,25,Tiffany Allen,21
75,21,3.044,Brian Turner,24,Carlos Lee,21
75,122,3.044,Brian Turner,24,Mary Larson,22
75,271,3.044,Brian Turner,24,Katherine Allen,22
75,277,2.665,Brian Turner,24,Phillip Reynolds,18
75,285,2.665,Brian Turner,24,Gerald Davis,21
75,185,2.521,Brian Turner,24,Laura Friedman,18
75,3,2.447,Brian Turner,24,Catherine Alvarez,21
75,239,2.417,Brian Turner,24,Raymond Ross,20
75,25,2.415,Brian Turner,24,Sean Middleton,19
75,186,2.415,Brian Turner,24,Laura Friedman,18
76,203,1.128,Samantha Guerra,18,Heather Craig,22
76,3,0.407,Samantha Guerra,18,Catherine Alvarez,21
76,9,0.407,Samantha Guerra,18,Danielle Parks,24
76,21,0.407,Samantha Guerra,18,Carlos Lee,21
76,26,0.407,Samantha Guerra,18,Brenda Rose,22
76,31,0.407,Samantha Guerra,18,Carlos Bradley,23
76,39,0.407,Samantha Guerra,18,Emily Jones,25
76,40,0.407,Samantha Guerra,18,John Ramirez,24
76,51,0.407,Samantha Guerra,18,Dustin Duran,19
76,56,0.407,Samantha Guerra,18,Heidi Morales,21
77,277,1.611,Riley Martin,20,Phillip Reynolds,18
77,280,1.588,Riley Martin,20,Dorothy Rivera,25
77,25,1.03,Riley Martin,20,Sean Middleton,19
77,56,1.03,Riley Martin,20,Heidi Morales,21
77,172,1.03,Riley Martin,20,David Nelson,23
77,213,1.03,Riley Martin,20,Scott Duke,18
77,329,1.03,Riley Martin,20,Gregory Smith,20
77,38,0.995,Riley Martin,20,Ryan Hart,19
77,285,0.995,Riley Martin,20,Gerald Davis,21
77,106,0.765,Riley Martin,20,Justin Johnson,20
78,152,1.474,Joshua Benjamin,19,Tamara Garza,19
78,1,0.171,Joshua Benjamin,19,John Morris,25
78,2,0.171,Joshua Benjamin,19,Christine Hart,18
78,3,0.171,Joshua Benjamin,19,Catherine Alvarez,21
78,5,0.171,Joshua Benjamin,19,Brandon Herman,23
78,6,0.171,Joshua Benjamin,19,Mark Mitchell,22
78,7,0.171,Joshua Benjamin,19,Hannah Johnson,20
78,8,0.171,Joshua Benjamin,19,Christopher Powell,24
78,9,0.171,Joshua Benjamin,19,Danielle Parks,24
78,10,0.171,Joshua Benjamin,19,Tiffany Allen,21
79,56,2.913,Kenneth Conner,19,Heidi Morales,21
79,280,2.913,Kenneth Conner,19,Dorothy Rivera,25
79,285,2.913,Kenneth Conner,19,Gerald Davis,21
79,297,2.913,Kenneth Conner,19,Paul West,21
79,170,2.65,Kenneth Conner,19,Ryan George,23
79,21,2.606,Kenneth Conner,19,Carlos Lee,21
79,122,2.606,Kenneth Conner,19,Mary Larson,22
79,277,2.606,Kenneth Conner,19,Phillip Reynolds,18
79,322,2.408,Kenneth Conner,19,Angelica Johnson,25
79,186,2.363,Kenneth Conner,19,Laura Friedman,18
80,302,5.795,Bruce Thompson,24,Robert Dean,24
80,53,5.672,Bruce Thompson,24,Jessica Hughes,23
80,254,4.493,Bruce Thompson,24,Mark Kennedy,23
80,196,2.821,Bruce Thompson,24,Isaac Richards,20
80,1,2.382,Bruce Thompson,24,John Morris,25
80,130,2.242,Bruce Thompson,24,Rachel Cain,23
80,5,1.71,Bruce Thompson,24,Brandon Herman,23
80,322,1.664,Bruce Thompson,24,Angelica Johnson,25
80,277,1.385,Bruce Thompson,24,Phillip Reynolds,18
80,184,1.172,Bruce Thompson,24,Julie Lopez,24
81,58,0.729,Charles Wallace,23,Matthew Martin,22
81,100,0.729,Charles Wallace,23,Lisa Mills,25
81,119,0.729,Charles Wallace,23,Kimberly Dunn,22
81,329,0.729,Charles Wallace,23,Gregory Smith,20
81,1,0.171,Charles Wallace,23,John Morris,25
81,2,0.171,Charles Wallace,23,Christine Hart,18
81,3,0.171,Charles Wallace,23,Catherine Alvarez,21
81,4,0.171,Charles Wallace,23,Joshua Benjamin,19
81,5,0.171,Charles Wallace,23,Brandon Herman,23
81,6,0.171,Charles Wallace,23,Mark Mitchell,22
82,239,5.938,Paige Walsh,25,Raymond Ross,20
82,342,5.724,Paige Walsh,25,Kelly Miller,24
82,25,5.018,Paige Walsh,25,Sean Middleton,19
82,265,4.869,Paige Walsh,25,Andre Stokes,19
82,26,4.693,Paige Walsh,25,Brenda Rose,22
82,113,4.526,Paige Walsh,25,Lisa Mills,25
82,332,4.375,Paige Walsh,25,Kelly Miller,24
82,109,4.337,Paige Walsh,25,Jacqueline Perry,24
82,304,4.236,Paige Walsh,25,Frank Crane,20
82,315,4.017,Paige Walsh,25,Paul West,21
83,304,0.88,Dustin Duran,19,Frank Crane,20
83,224,0.797,Dustin Duran,19,Lauren Long,22
83,236,0.797,Dustin Duran,19,Miranda May,23
83,276,0.797,Dustin Duran,19,Paul West,21
83,21,0.726,Dustin Duran,19,Carlos Lee,21
83,67,0.726,Dustin Duran,19,Emily Jones,25
83,122,0.726,Dustin Duran,19,Mary Larson,22
83,200,0.726,Dustin Duran,19,Jose Ortiz,24
83,252,0.726,Dustin Duran,19,Elizabeth Myers,21
83,277,0.726,Dustin Duran,19,Phillip Reynolds,18
84,271,2.444,Brian Thompson,24,Katherine Allen,22
84,67,2.417,Brian Thompson,24,Emily Jones,25
84,26,2.16,Brian Thompson,24,Brenda Rose,22
84,252,2.116,Brian Thompson,24,Elizabeth Myers,21
84,122,1.899,Brian Thompson,24,Mary Larson,22
84,200,1.899,Brian Thompson,24,Jose Ortiz,24
84,56,1.867,Brian Thompson,24,Heidi Morales,21
84,98,1.867,Brian Thompson,24,Eric Gonzales,20
84,23,1.713,Brian Thompson,24,Carlos Bradley,23
84,239,1.583,Brian Thompson,24,Raymond Ross,20
85,122,3.454,Elizabeth Cline,20,Mary Larson,22
85,67,3.075,Elizabeth Cline,20,Emily Jones,25
85,200,2.788,Elizabeth Cline,20,Jose Ortiz,24
85,25,2.672,Elizabeth Cline,20,Sean Middleton,19
85,26,2.41,Elizabeth Cline,20,Brenda Rose,22
85,21,2.319,Elizabeth Cline,20,Carlos Lee,21
85,56,2.319,Elizabeth Cline,20,Heidi Morales,21
85,239,2.072,Elizabeth Cline,20,Raymond Ross,20
85,185,2.046,Elizabeth Cline,20,Laura Friedman,18
85,304,2.046,Elizabeth Cline,20,Frank Crane,20
86,99,2.179,Zachary Miller,24,Jennifer Smith,21
86,143,2.179,Zachary Miller,24,Audrey Schmidt,25
86,131,1.826,Zachary Miller,24,Stephanie Robbins,19
86,68,1.745,Zachary Miller,24,Megan Nichols,24
86,46,1.375,Zachary Miller,24,Stephanie Robbins,19
86,19,0.893,Zachary Miller,24,Debra Russell,24
86,23,0.893,Zachary Miller,24,Carlos Bradley,23
86,102,0.893,Zachary Miller,24,Audrey Schmidt,25
86,263,0.893,Zachary Miller,24,Dustin Glover,18
86,296,0.893,Zachary Miller,24,Kelly Miller,24
87,277,2.551,Brandon Herman,23,Phillip Reynolds,18
87,304,2.196,Brandon Herman,23,Frank Crane,20
87,158,2.043,Brandon Herman,23,Sheena Blackburn,25
87,122,1.831,Brandon Herman,23,Mary Larson,22
87,67,1.756,Brandon Herman,23,Emily Jones,25
87,56,1.72,Brandon Herman,23,Heidi Morales,21
87,26,1.558,Brandon Herman,23,Brenda Rose,22
87,252,1.558,Brandon Herman,23,Elizabeth Myers,21
87,169,1.527,Brandon Herman,23,Karen Howard,24
87,285,1.51,Brandon Herman,23,Gerald Davis,21
88,213,3.179,Rhonda Carter,20,Scott Duke,18
88,315,2.442,Rhonda Carter,20,Paul West,21
88,30,2.387,Rhonda Carter,20,John Morris,25
88,285,2.373,Rhonda Carter,20,Gerald Davis,21
88,299,2.207,Rhonda Carter,20,Mrs. Sheri Thompson DDS,21
88,67,1.98,Rhonda Carter,20,Emily Jones,25
88,122,1.98,Rhonda Carter,20,Mary Larson,22
88,271,1.975,Rhonda Carter,20,Katherine Allen,22
88,332,1.972,Rhonda Carter,20,Kelly Miller,24
88,169,1.868,Rhonda Carter,20,Karen Howard,24
89,154,0.729,Mark Mitchell,22,Jillian Williams,23
89,17,0.532,Mark Mitchell,22,Nicholas Todd,21
89,41,0.532,Mark Mitchell,22,Elizabeth Henry,20
89,112,0.532,Mark Mitchell,22,Megan Williams,18
89,115,0.532,Mark Mitchell,22,Scott Tran MD,21
89,138,0.532,Mark Mitchell,22,Kelly Miller,24
89,174,0.532,Mark Mitchell,22,Jessica Haney,18
89,175,0.532,Mark Mitchell,22,Toni Cunningham,19
89,214,0.532,Mark Mitchell,22,Michael White,23
89,227,0.532,Mark Mitchell,22,Michael Mcpherson,21
90,145,1.081,Jonathan Sanchez,19,Philip Diaz,21
90,1,0.171,Jonathan Sanchez,19,John Morris,25
90,2,0.171,Jonathan Sanchez,19,Christine Hart,18
90,3,0.171,Jonathan Sanchez,19,Catherine Alvarez,21
90,4,0.171,Jonathan Sanchez,19,Joshua Benjamin,19
90,5,0.171,Jonathan Sanchez,19,Brandon Herman,23
90,6,0.171,Jonathan Sanchez,19,Mark Mitchell,22
90,7,0.171,Jonathan Sanchez,19,Hannah Johnson,20
90,8,0.171,Jonathan Sanchez,19,Christopher Powell,24
90,9,0.171,Jonathan Sanchez,19,Danielle Parks,24
91,23,0.792,Christopher Powell,24,Carlos Bradley,23
91,61,0.792,Christopher Powell,24,Michelle Jones,25
91,1,0.171,Christopher Powell,24,John Morris,25
91,2,0.171,Christopher Powell,24,Christine Hart,18
91,3,0.171,Christopher Powell,24,Catherine Alvarez,21
91,4,0.171,Christopher Powell,24,Joshua Benjamin,19
91,5,0.171,Christopher Powell,24,Brandon Herman,23
91,6,0.171,Christopher Powell,24,Mark Mitchell,22
91,7,0.171,Christopher Powell,24,Hannah Johnson,20
91,9,0.171,Christopher Powell,24,Danielle Parks,24
92,48,2.865,David Barnes,24,Joshua Austin,22
92,315,2.106,David Barnes,24,Paul West,21
92,213,2.103,David Barnes,24,Scott Duke,18
92,320,1.486,David Barnes,24,Amy Marquez,25
92,300,1.451,David Barnes,24,Nathan Meyer,23
92,88,1.449,David Barnes,24,Michelle Bates,25
92,5,1.189,David Barnes,24,Brandon Herman,23
92,322,1.13,David Barnes,24,Angelica Johnson,25
92,130,1.089,David Barnes,24,Rachel Cain,23
92,277,0.864,David Barnes,24,Phillip Reynolds,18
93,243,2.205,Jeffrey Morgan,25,Marissa Roberts,23
93,17,1.615,Jeffrey Morgan,25,Nicholas Todd,21
93,214,1.225,Jeffrey Morgan,25,Michael White,23
93,312,1.225,Jeffrey Morgan,25,Megan Rodriguez,19
93,326,1.225,Jeffrey Morgan,25,Jon Gallegos,19
93,14,0.875,Jeffrey Morgan,25,Christine Hart,18
93,28,0.875,Jeffrey Morgan,25,Debra Russell,24
93,151,0.875,Jeffrey Morgan,25,Marissa Roberts,23
93,20,0.865,Jeffrey Morgan,25,Debra Russell,24
93,44,0.865,Jeffrey Morgan,25,Anne Tate,24
94,196,3.465,Ashley Bowen,20,Isaac Richards,20
94,57,3.098,Ashley Bowen,20,Bruce Thompson,24
94,48,2.472,Ashley Bowen,20,Joshua Austin,22
94,1,2.016,Ashley Bowen,20,John Morris,25
94,213,1.982,Ashley Bowen,20,Scott Duke,18
94,130,1.839,Ashley Bowen,20,Rachel Cain,23
94,5,1.437,Ashley Bowen,20,Brandon Herman,23
94,88,1.332,Ashley Bowen,20,Michelle Bates,25
94,322,1.261,Ashley Bowen,20,Angelica Johnson,25
94,329,1.071,Ashley Bowen,20,Gregory Smith,20
95,219,2.249,Steven Howard,19,Kevin Carr,24
95,19,1.133,Steven Howard,19,Debra Russell,24
95,1,0.171,Steven Howard,19,John Morris,25
95,2,0.171,Steven Howard,19,Christine Hart,18
95,3,0.171,Steven Howard,19,Catherine Alvarez,21
95,4,0.171,Steven Howard,19,Joshua Benjamin,19
95,5,0.171,Steven Howard,19,Brandon Herman,23
95,7,0.171,Steven Howard,19,Hannah Johnson,20
95,8,0.171,Steven Howard,19,Christopher Powell,24
95,9,0.171,Steven Howard,19,Danielle Parks,24
96,236,1.787,Kirsten Morgan,24,Miranda May,23
96,122,1.703,Kirsten Morgan,24,Mary Larson,22
96,322,1.67,Kirsten Morgan,24,Angelica Johnson,25
96,271,1.48,Kirsten Morgan,24,Katherine Allen,22
96,188,1.469,Kirsten Morgan,24,Micheal Jarvis,24
96,40,1.469,Kirsten Morgan,24,John Ramirez,24
96,200,1.43,Kirsten Morgan,24,Jose Ortiz,24
